Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,3P,3PA,3P%,2P,2PA,2P%,eFG%,target
23.0,BUF,SG,79.0,0.0,21.4,3.0,6.5,0.466,1.5,1.8,0.9,1.2,2.1,2.2,1.1,0.3,0.0,2.1,7.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,CHI,SF,70.0,0.0,16.9,3.3,6.8,0.481,1.1,1.4,1.1,2.4,3.5,0.6,0.3,0.2,0.0,1.8,7.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,MIL,PF,79.0,0.0,31.9,3.1,6.8,0.458,1.3,2.0,3.0,7.3,10.3,1.6,0.6,0.7,0.0,3.4,7.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,WSB,SF,82.0,0.0,16.4,3.1,6.9,0.456,1.3,1.7,1.6,2.6,4.2,0.6,0.8,0.3,0.0,2.6,7.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,NOJ,C,16.0,0.0,21.2,3.0,6.8,0.444,1.4,2.5,2.4,4.9,7.4,1.4,0.4,0.5,0.0,3.1,7.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,NYK,PF,82.0,10.0,20.6,2.8,6.2,0.46,1.7,2.3,2.0,3.6,5.6,1.0,0.6,0.4,0.0,2.6,7.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,2TM,C,67.0,0.0,16.8,3.0,7.1,0.419,1.3,1.6,1.4,3.7,5.1,1.8,0.6,0.3,0.0,2.6,7.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,CHI,SG,82.0,0.0,25.5,3.1,6.1,0.51,1.0,1.3,0.3,1.4,1.7,2.2,0.5,0.2,0.0,1.9,7.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,LAL,PF,30.0,0.0,14.4,2.8,6.5,0.438,1.6,2.2,1.0,2.2,3.2,0.9,0.5,0.4,0.0,2.3,7.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,WSB,PG,73.0,0.0,19.5,2.8,5.5,0.518,1.4,1.9,0.5,1.4,1.9,2.2,1.0,0.1,0.0,2.6,7.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,PHI,PG,66.0,13.0,20.6,3.1,7.5,0.414,0.8,1.7,0.2,1.1,1.3,2.4,0.7,0.1,0.0,2.0,7.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,CHI,PF,18.0,0.0,25.9,3.1,7.2,0.434,0.8,1.3,1.7,4.8,6.4,1.3,0.5,0.6,0.0,2.6,7.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,POR,C,81.0,0.0,16.9,2.9,6.4,0.452,1.2,1.8,1.7,3.4,5.0,0.9,0.4,0.6,0.0,3.0,7.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,2TM,SF,73.0,0.0,22.8,2.8,5.9,0.473,1.3,1.6,1.2,2.1,3.3,1.5,0.8,0.5,0.0,2.4,6.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,NOJ,C,75.0,0.0,18.9,2.9,6.6,0.438,1.1,1.5,1.4,4.5,5.9,2.4,0.7,0.6,0.0,2.6,6.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,CLE,SF,73.0,0.0,15.6,3.0,7.1,0.417,0.9,1.3,0.8,0.7,1.5,1.4,0.3,0.0,0.0,1.8,6.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,SEA,PG,82.0,0.0,25.1,2.8,6.7,0.421,1.1,1.9,1.2,2.0,3.2,6.1,2.3,0.1,2.6,3.1,6.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,2TM,C,42.0,0.0,25.4,2.8,6.2,0.45,1.1,1.6,2.2,5.7,7.9,2.0,0.5,1.0,0.0,3.5,6.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,NOJ,PF,3.0,0.0,30.0,2.3,7.7,0.304,2.0,2.3,2.7,6.0,8.7,1.3,0.7,0.0,0.0,4.0,6.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,DET,SF,24.0,0.0,14.5,2.7,5.1,0.52,1.3,1.8,1.3,2.4,3.7,0.7,1.0,0.0,0.0,2.1,6.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,POR,PG,65.0,0.0,17.9,2.1,4.7,0.439,2.3,3.0,0.6,1.3,1.8,3.6,1.2,0.1,0.0,1.5,6.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,HOU,PG,75.0,0.0,23.0,2.7,6.2,0.439,1.1,1.4,0.3,1.1,1.5,4.5,1.0,0.1,0.0,2.5,6.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,PHI,SF,72.0,3.0,15.3,2.3,5.5,0.415,1.7,2.1,1.5,2.0,3.5,1.4,0.3,0.0,0.0,1.4,6.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,CLE,SF,68.0,0.0,11.1,2.2,5.4,0.411,1.8,2.4,0.6,1.6,2.2,0.7,0.3,0.0,0.0,1.5,6.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,PHO,SF,69.0,0.0,15.3,2.6,5.9,0.433,1.0,1.4,1.2,2.5,3.7,1.2,0.6,0.2,0.0,2.2,6.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,NOJ,C,1.0,0.0,14.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,HOU,PF,77.0,0.0,20.5,2.5,6.1,0.417,0.9,1.3,1.8,3.2,4.9,1.7,0.7,0.3,0.0,2.6,6.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,2TM,PF,80.0,35.0,30.7,2.2,5.3,0.412,1.5,2.2,3.6,5.9,9.5,1.3,0.4,0.3,0.0,3.6,5.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,DET,SF,51.0,0.0,27.0,2.5,6.2,0.403,0.9,1.5,1.2,3.5,4.8,1.5,1.4,0.4,0.0,3.5,5.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,DET,SG,80.0,0.0,24.5,2.6,5.4,0.474,0.8,1.2,1.2,2.2,3.4,2.9,1.4,0.3,0.0,2.3,5.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,HOU,C,55.0,0.0,16.3,2.5,5.1,0.502,0.8,1.0,1.5,3.5,5.0,1.6,0.7,0.7,0.0,1.8,5.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,PHO,SG,50.0,0.0,12.4,2.4,5.7,0.411,1.2,1.9,0.7,1.2,1.8,0.8,0.6,0.4,0.0,1.9,5.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,WSB,PF,76.0,0.0,13.1,2.5,5.2,0.486,0.8,1.5,1.2,2.7,4.0,0.5,0.5,0.4,0.0,1.7,5.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,CHI,SG,48.0,0.0,8.9,2.4,4.7,0.511,1.0,1.2,0.4,0.7,1.1,0.8,0.5,0.0,0.0,1.1,5.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,NYK,PF,62.0,15.0,14.6,2.5,6.4,0.39,0.8,1.1,1.1,4.0,5.2,0.9,0.3,0.1,0.0,1.7,5.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,MIL,SF,75.0,0.0,14.4,2.3,4.8,0.479,1.0,1.2,0.9,2.3,3.2,1.1,0.4,0.1,0.0,1.4,5.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31.0,2TM,PF,80.0,0.0,19.7,2.4,5.3,0.454,0.8,1.2,1.4,3.5,4.9,1.4,0.4,0.3,0.0,2.1,5.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,SEA,SG,58.0,0.0,11.5,2.4,5.7,0.428,0.7,1.0,0.2,0.8,1.0,0.8,0.4,0.1,0.7,0.8,5.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,3TM,PG,58.0,0.0,18.5,2.1,5.0,0.423,1.3,1.8,0.4,1.2,1.6,1.9,1.2,0.1,0.0,1.7,5.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,LAL,C,69.0,0.0,17.6,2.0,4.5,0.439,1.6,2.0,1.3,3.4,4.7,1.1,0.7,0.4,0.0,1.9,5.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,BUF,PG,68.0,0.0,18.5,2.4,4.6,0.526,0.7,1.0,0.7,1.2,1.9,2.0,0.6,0.4,0.0,1.6,5.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,MIL,PF,76.0,0.0,23.1,2.5,5.6,0.44,0.5,0.6,1.7,3.6,5.3,1.6,0.5,0.3,0.0,2.3,5.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,KCO,SF,21.0,0.0,11.0,2.2,4.7,0.469,1.0,1.4,0.7,1.2,1.9,0.5,0.6,0.0,0.0,1.5,5.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,PHI,SG,54.0,0.0,10.0,2.4,5.9,0.408,0.4,0.4,0.3,0.3,0.6,0.9,0.4,0.1,0.0,0.8,5.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31.0,POR,SF,77.0,0.0,12.4,2.2,4.6,0.473,0.6,0.8,0.4,1.7,2.1,1.0,0.9,0.0,0.0,1.8,4.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,DET,SG,66.0,0.0,13.5,2.2,4.8,0.451,0.5,0.7,0.4,0.9,1.3,1.5,0.5,0.0,0.0,1.8,4.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,SEA,SF,73.0,0.0,21.6,1.9,4.8,0.409,0.9,1.3,1.8,2.9,4.7,1.2,0.7,0.2,1.0,2.2,4.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,PHO,C,79.0,0.0,13.2,2.1,5.0,0.414,0.6,1.3,2.0,3.8,5.8,1.2,0.4,0.4,0.0,1.8,4.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,2TM,SF,70.0,0.0,19.7,1.9,4.5,0.415,0.8,1.1,1.6,2.3,3.8,1.1,0.8,0.4,0.0,2.6,4.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,CLE,C,81.0,0.0,15.7,2.0,4.8,0.416,0.6,0.9,1.4,2.7,4.1,1.1,0.3,0.2,0.0,1.6,4.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,LAL,PF,55.0,0.0,17.3,1.6,3.8,0.42,1.3,2.2,1.9,4.4,6.4,1.2,0.5,0.6,0.0,2.8,4.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,GSW,C,82.0,0.0,17.5,1.9,3.9,0.476,0.7,1.1,2.6,4.4,7.0,0.8,0.4,1.7,0.0,2.5,4.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,SEA,SF,56.0,0.0,16.8,1.7,4.3,0.397,0.9,1.3,0.9,1.4,2.4,0.5,0.5,0.1,0.8,2.3,4.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,NOJ,SF,15.0,0.0,9.3,1.9,5.1,0.382,0.5,0.9,1.0,1.1,2.1,0.5,0.7,0.2,0.0,1.1,4.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,CHI,C,80.0,0.0,14.7,1.7,3.4,0.487,0.9,1.2,1.3,3.4,4.8,3.4,0.3,0.6,0.0,2.0,4.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,POR,PG,48.0,0.0,16.5,1.8,4.0,0.453,0.6,0.8,0.2,1.0,1.2,3.7,0.4,0.1,0.0,1.7,4.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,CLE,PG,72.0,0.0,14.9,1.5,3.8,0.404,1.1,1.6,0.7,1.4,2.0,2.7,1.1,0.1,0.0,1.8,4.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,DET,C,79.0,0.0,13.6,1.5,3.3,0.454,1.1,1.5,1.2,2.4,3.6,1.1,0.6,0.5,0.0,1.6,4.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,GSW,PG,67.0,0.0,11.3,1.5,3.2,0.47,1.0,1.4,0.9,1.3,2.2,1.5,0.6,0.0,0.0,1.6,4.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,NOJ,SG,31.0,0.0,13.9,1.5,3.4,0.443,1.1,1.4,0.5,1.0,1.5,1.7,0.7,0.0,0.0,1.7,4.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,BOS,SF,3.0,0.0,8.0,2.0,3.7,0.545,0.0,0.0,0.3,2.0,2.3,0.7,0.3,0.0,0.0,1.0,4.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,WSB,SG,70.0,0.0,10.0,1.6,4.1,0.397,0.8,0.9,0.4,0.7,1.1,1.1,0.3,0.1,0.0,1.0,4.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,PHI,SG,12.0,0.0,6.0,1.9,3.7,0.523,0.2,0.3,0.3,0.8,1.0,0.3,0.3,0.1,0.0,0.8,4.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,ATL,PF,73.0,0.0,10.9,1.5,3.6,0.433,0.8,1.2,0.9,1.6,2.5,1.1,0.3,0.1,0.0,1.4,3.9,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,BOS,C,59.0,0.0,12.2,1.5,4.5,0.335,0.8,1.1,1.0,2.4,3.4,0.7,0.2,0.5,0.0,1.6,3.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,NOJ,C,15.0,0.0,18.7,1.6,4.7,0.343,0.6,1.3,1.9,5.4,7.3,1.1,0.3,0.3,0.0,2.5,3.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,CHI,PF,38.0,0.0,7.7,1.4,3.1,0.449,1.0,1.5,0.8,1.6,2.5,0.5,0.3,0.3,0.0,1.5,3.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,ATL,SG,63.0,0.0,12.5,1.4,3.2,0.426,1.1,1.2,0.5,1.3,1.8,1.2,0.8,0.1,0.0,1.7,3.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,2TM,SG,49.0,0.0,16.4,1.5,3.6,0.415,0.7,1.3,0.4,1.0,1.4,2.0,0.5,0.2,0.0,2.7,3.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,NYK,SG,47.0,0.0,8.5,1.6,3.3,0.471,0.5,0.9,0.3,0.5,0.8,0.6,0.1,0.0,0.0,1.0,3.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,BUF,C,76.0,0.0,12.7,1.2,2.3,0.517,1.1,1.6,1.0,2.4,3.5,1.4,0.2,0.6,0.0,2.1,3.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,2TM,SF,48.0,0.0,9.3,1.4,3.5,0.404,0.6,1.1,0.7,1.4,2.1,0.4,0.2,0.2,0.0,1.5,3.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,BUF,PG,76.0,0.0,17.6,1.3,3.4,0.391,0.7,0.9,0.3,1.1,1.4,3.4,1.1,0.3,0.0,1.9,3.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,WSB,SF,59.0,0.0,7.2,1.3,3.2,0.389,0.8,1.1,0.4,0.6,1.0,0.3,0.2,0.1,0.0,1.0,3.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,GSW,SF,24.0,0.0,5.0,1.3,3.2,0.403,0.8,0.9,0.8,0.7,1.5,0.3,0.5,0.1,0.0,0.9,3.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,DET,SG,38.0,0.0,7.2,1.4,3.8,0.385,0.4,0.7,0.4,0.3,0.7,0.7,0.2,0.2,0.0,0.8,3.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,NOJ,SF,6.0,0.0,4.2,1.2,2.2,0.538,0.8,1.8,0.5,0.3,0.8,0.3,0.5,0.0,0.0,0.3,3.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,GSW,SG,42.0,0.0,8.1,1.3,3.1,0.415,0.6,0.9,0.2,0.7,0.9,1.2,0.3,0.0,0.0,1.0,3.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,POR,SF,55.0,0.0,9.4,1.3,2.7,0.486,0.6,0.9,0.5,1.1,1.6,0.5,0.4,0.1,0.0,1.7,3.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,MIL,PG,46.0,0.0,11.4,1.3,3.6,0.376,0.5,0.6,0.2,0.7,0.9,1.5,0.5,0.0,0.0,1.5,3.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,PHI,SF,39.0,14.0,16.0,1.4,3.8,0.358,0.3,0.6,1.3,1.5,2.8,0.8,0.6,0.6,0.0,2.1,3.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,NYK,SF,52.0,0.0,8.9,1.3,3.5,0.376,0.4,0.7,0.9,1.1,2.0,0.5,0.4,0.2,0.0,1.0,3.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,SEA,SF,6.0,0.0,16.8,1.0,4.8,0.207,1.0,1.5,1.0,1.5,2.5,1.2,0.7,0.5,1.2,2.0,3.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,PHO,SF,41.0,0.0,10.5,1.4,3.5,0.386,0.3,0.4,0.2,0.9,1.0,1.2,0.4,0.0,0.0,0.7,3.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,NYK,C,51.0,1.0,9.5,1.0,2.9,0.361,0.9,1.6,0.8,1.3,2.1,0.4,0.3,0.1,0.0,1.3,3.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,HOU,SF,33.0,0.0,6.5,1.3,3.0,0.42,0.5,0.7,0.4,0.7,1.1,0.7,0.3,0.1,0.0,1.2,3.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,POR,SG,43.0,0.0,10.5,1.1,2.4,0.448,0.6,0.7,0.2,0.5,0.7,1.9,0.4,0.0,0.0,1.0,2.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,BOS,SF,25.0,0.0,6.3,1.2,2.9,0.431,0.3,0.4,0.6,1.0,1.6,0.2,0.2,0.1,0.0,1.4,2.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,MIL,SF,59.0,0.0,8.8,1.1,2.7,0.39,0.7,0.9,0.9,1.2,2.1,0.6,0.2,0.1,0.0,1.0,2.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,BOS,SG,61.0,0.0,7.3,1.2,2.6,0.453,0.5,0.5,0.5,0.4,0.9,0.8,0.2,0.0,0.0,1.1,2.8,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,2TM,PF,32.0,0.0,13.0,1.1,2.9,0.376,0.5,1.1,2.0,2.2,4.2,1.0,0.3,0.2,0.0,2.0,2.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,BOS,SF,62.0,0.0,6.4,1.1,2.9,0.385,0.5,0.6,0.3,0.8,1.1,0.4,0.1,0.1,0.0,0.9,2.7,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,HOU,SG,47.0,0.0,9.5,1.1,2.7,0.405,0.4,0.9,0.5,1.3,1.7,1.3,0.4,0.3,0.0,1.1,2.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,PHI,C,37.0,0.0,14.3,1.1,2.0,0.554,0.4,0.7,1.3,2.8,4.1,0.6,0.3,1.6,0.0,2.2,2.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,KCO,SG,67.0,0.0,11.3,1.0,2.6,0.399,0.4,0.5,0.2,1.0,1.1,1.6,1.0,0.2,0.0,1.6,2.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,DET,SF,34.0,0.0,8.1,0.9,2.5,0.365,0.5,0.6,0.5,0.9,1.4,0.5,0.4,0.0,0.0,1.0,2.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,SEA,PF,19.0,0.0,4.6,0.8,1.9,0.432,0.6,0.9,0.6,0.5,1.2,0.3,0.2,0.3,0.5,0.6,2.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,2TM,C,45.0,0.0,5.5,0.9,2.1,0.452,0.4,0.6,0.4,1.0,1.4,0.3,0.2,0.1,0.0,1.1,2.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,CHI,SG,39.0,0.0,6.5,0.9,2.4,0.372,0.4,0.5,0.4,0.6,1.0,0.6,0.3,0.2,0.0,1.1,2.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,SEA,PF,43.0,0.0,13.2,1.0,2.5,0.38,0.3,1.2,0.7,1.8,2.4,0.9,0.2,0.2,1.0,1.5,2.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,KCO,SF,29.0,0.0,4.8,0.9,1.9,0.5,0.3,0.4,0.1,0.3,0.4,0.2,0.1,0.1,0.0,0.7,2.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24.0,CLE,C,39.0,0.0,6.9,0.8,2.5,0.344,0.5,0.8,1.0,1.4,2.4,0.4,0.1,0.6,0.0,1.1,2.2,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,WSB,PF,73.0,0.0,10.3,0.8,2.3,0.359,0.4,0.5,0.7,1.2,1.9,0.6,0.4,0.1,0.0,1.7,2.1,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32.0,BOS,C,62.0,0.0,8.4,0.8,2.1,0.403,0.4,0.7,0.5,1.3,1.8,0.5,0.1,0.0,0.0,1.2,2.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,BUF,C,22.0,0.0,4.7,1.0,2.1,0.468,0.0,0.2,0.5,0.5,1.0,0.3,0.1,0.1,0.0,1.0,2.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,PHI,PG,5.0,0.0,14.0,0.8,4.2,0.19,0.4,0.4,0.4,1.2,1.6,3.2,0.0,0.0,0.0,3.2,2.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,WSB,PG,37.0,0.0,3.7,0.6,1.8,0.369,0.3,0.5,0.2,0.4,0.6,0.4,0.4,0.1,0.0,0.9,1.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,NYK,SF,7.0,1.0,8.1,0.7,2.6,0.278,0.0,0.0,0.9,2.0,2.9,0.3,0.4,0.4,0.0,1.4,1.4,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,KCO,C,67.0,0.0,6.2,0.5,1.2,0.398,0.4,0.4,0.5,1.3,1.8,0.6,0.1,0.1,0.0,1.0,1.3,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,MIL,PF,11.0,0.0,4.7,0.3,1.2,0.231,0.1,0.2,0.6,0.8,1.5,0.3,0.1,0.0,0.0,0.6,0.6,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,BUF,PF,11.0,0.0,2.3,0.2,1.0,0.182,0.1,0.2,0.2,0.5,0.7,0.1,0.0,0.1,0.0,0.0,0.5,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,MIL,C,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,BOS,C,3.0,0.0,3.0,0.0,0.7,0.0,0.0,0.7,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,MIL,C,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,WSB,SG,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,BUF,C,78.0,0.0,42.7,12.0,24.6,0.487,7.2,9.4,3.1,9.3,12.4,4.0,1.2,2.1,0.0,3.8,31.1,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,LAL,C,82.0,82.0,41.2,11.1,21.1,0.529,5.5,7.8,3.3,13.5,16.9,5.0,1.5,4.1,0.0,3.6,27.7,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,NOJ,SG,62.0,0.0,38.3,9.7,21.2,0.459,6.4,7.9,0.7,4.1,4.8,5.4,1.4,0.4,0.0,3.2,25.9,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,KCK,PG,78.0,0.0,40.8,9.2,20.3,0.453,6.4,8.0,0.9,1.9,2.7,7.9,1.6,0.2,0.0,2.2,24.8,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,SEA,SG,76.0,0.0,33.1,9.8,20.0,0.488,3.6,4.1,1.5,2.7,4.2,2.7,1.9,0.2,0.0,2.4,23.1,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,PHI,PF,77.0,77.0,38.3,8.4,20.2,0.417,6.2,8.3,3.4,9.2,12.6,4.7,2.6,0.5,0.0,4.3,23.0,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,BUF,SG,82.0,82.0,38.6,8.6,17.3,0.494,4.7,5.7,1.3,3.8,5.1,5.9,1.9,0.0,0.0,3.3,21.8,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,ATL,SF,77.0,0.0,30.5,7.6,15.2,0.502,6.3,8.5,3.7,4.9,8.6,1.9,1.8,0.4,0.0,3.4,21.6,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,MIL,SF,73.0,0.0,37.5,8.9,17.8,0.502,3.7,4.5,2.3,5.1,7.4,2.8,1.5,0.5,0.0,3.6,21.5,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
